split	pmid	label	year	question_sha256	context_sha256
train	19822586	yes	2009	c695e8834997028ccf5620be7f0f69ff679be7e7f1424580f9c6a0c4921a550f	acae15bacced78a0e3c173d8a420c4946a86413b20cc97f2b4a47f6269da24f5
train	19852337	yes		fc2806e4b2e7962cca332fbd48dfd25046408974ef521df0fa72853ac941be0d	9e398745b49d49c4c745eb58f64a0ceffe060be64e3c3acb6dbf862ceb50c169
train	19854401	no	2009	060dc54e4cc929cc89ded5b6e4133dc3182543c17c7ef55fc41f3fc296628c0e	c42bb5a8b14c842d62b98a221f20ebb641a90ac2d62602b1f5b727665bdab068
train	19913785	no	2010	03db123a73566e7847a8540e0f0af308d33e6edab31baf03dbe88f72f6ac3605	8a54d07cf4d963022a190707d537b693ff81906ba905f5250484cebf7afe1e0d
train	19923859	yes	2010	bc0908bc669b18ca75933065af045a74fc1acb37d7f48e8660d430e016877c9c	437a374c3ee10a681362b780e0d1150a286b5a8a1cb38f4a573f6346ee5c24c9
train	19925761	no	2009	23c1c73e1b29010ea3ef9e93433064d933130813ab58dc16034b543328423261	7bb9446b97c66d365f5bf2b982444db7fda0a5baabcf0928c768187b42d262e8
train	20011163	yes	2009	04264f7fd63c2321dc5768715565cbccef7097f53cfaf68f99d240133945a9b4	ee8ef0080dff3aae8ff4000e149cc1c50d44000900dca220384f627d8202713b
train	20064872	yes	2010	c5176372e7f3b42849d8a212f93fea49239d36771279bb32e9a79db7c1fef848	e17bdcc311fff6f194f993d680b30673bcded124f5a6677743325a6820cc5035
train	20073599	yes	2010	53be771d9cb610e0d331e94c7f0a8cac90c2223eb525633380cff0e14cbb1562	da26f74a1bacb96ced5bd38e990d72b84ab9bdf5849fd13ee198b3c672ae8bb8
train	20082356	maybe	2010	7211a884f4a39c9c73de182376ccaf9edfcace766e3860412414e9b76393154b	e677c61c24fb19b4c4c14cb7d5aaa3ec0a3e58eb6d774ee3f424d37c114ad253
train	20084845	yes	2009	ac180650ac4be66a236540fb32efd7e8fbc102bf49e65328a99565f177d3a9da	df6e5dff3cac99f7d0407bb3c91ee0fac9f944e08b4e058da14dace7c2aa3059
train	20121683	yes	2010	c4ca9bcb143fb9393093ab31eaef8cde6825ad5dd5e9a5c098e133441740a748	ca77e8d1a83616e95267c48eec7b589873501a52f36199d2d2859d78813f5d5b
train	20130378	no	2009	b97d11effe25609207aae2ee38691ab722d540d5bb821a2f944cde9a3de91b93	0325c46d4ee9c61d02a0d7a9feba57c6173ff010c260339ff951a8306b05646b
train	20187289	no	2010	9ddc4106c4311c4521c51e7f7d4e1a22cd2ba801278431dc96fa76cd4b2d58f4	805526ebb03ed0886bd56b63def766634d6dabf66130d52e094492e594d8574c
train	20197761	maybe	2010	86fa83bef6614f490665bf2043bca93b76caed5485eae5c7bf50f13b4cf53a77	64b4ca5fbc882f53c7aeab49a5a290fbc4d24a2b92b7445bd93bf21adf4a7c95
train	20297950	yes	2010	485df77c19aea6dd5213b480851b111f0fef0464e5dbd78530f736a1ef950abe	1c3f8e5fc5f499be6a16d44a64db052d083420d96c597704ada2d0afe49600b2
train	20306735	yes	2009	c7914d0236fcb3cefde0916d687ee89220029fe6975b4458819652c8d82f3c3e	6ac8932361840b35d31e7a033413fbe1f4f1dd19c0ea525d8addf635e4ba65bf
train	20337202	maybe		3d0b69e8fc45ab7bfe6d73cf332eb0318e2f415aa444ed43e25914839399d6f1	20fd1feb47f30da00b7df1430f6c03bee7ab2dc8ebead48bbc0e2cec6cae8650
train	20337874	no	2010	9bac011d057ef1fa8a66abf0019139401c8a7d53e3443fa37d7cb95b7d84541a	81c9275121682cde2fb05b5c2ff863fbe949ae4d603018d2ce0be367b84ca7f7
train	20353735	no	2010	115fcfa3a7dbcc2b44bf953107ec573969145428c71f3110c3c2c9027173a0c8	143180778075fc411c68058af1ef4a2d8a720ad55fb8bd3e21e803b89edaf7bb
train	20354380	yes	2010	784202b4d07385f1c81294655034cafc95adabb4cb09f64faa582d17aeb8dfa3	eb0ea6561c9cde24155740885fb1e8092b1aeab9fe3664ac052a528d1bb51c6c
train	20401819	yes	2010	7d49b94a56eba24d604885097cd93a0486f2b1e059e790c264e879ea303e42b7	0bbc0696e53df7b06afcd1b0af8939493d79db5c25362d17560ee92bc729b05e
train	20488985	no	2010	b4ae4d34a99a05ab8c88b9c5ccb3090643a88ecbcc43a782f396972a7e0b930c	fa13204381692b658a833f505fd5013c5fda65757fa60d33dcaf596dc7bb5219
train	20497146	yes	2010	1e6d2029d06ffd62e599fb9adf1bc0877461911c0a7d0785ed4bd7c332322611	ed306e5142dc0a67787f9991d4c9d8d33b136a2f1226193da76dbd9047d26503
train	20497880	no	2010	67c4bd52cbddb0f88066024bc8b7d243ea2b0b052f29f791e244af64c4b36d63	0f848dae5b330eeb283253eb7546245236e0ba863b070b22ca6aaa9e9d08364d
train	20537205	yes	2010	9643e7bce89e755056d0fbe801a38ccb6074d7e66a299ed0e60a4877ff8fffc8	195a8a84f98bf61c8fd149badab908d3b6bc76e8b7651ae2937edcf39193c731
train	20538207	no	2010	b0810f31266da139b52065c4199ae505fb22721f1b0f31aef8ae733702f5a77a	eea58395350790cc505f91f5287052ca2d86a9fe603a40bd3d89bd7a27587ff5
train	20549895	no		5facebce8962e9176c6abb6e3a9a664d30f6f97f3c305d963dda75b1ce07a74e	4ca236db003687dc64e2fbc6c0e2cd87c22c0b2c0e22d636e6ab8518ee094179
train	20571467	yes	2010	0e1b8b37c875d20f5082d5cb06c819ff5367355cd660cd625de327edc54ba485	32123e75c828585d92a00d1a4da317e7dbecda8422423227a0f9af44cc022cbb
train	20577124	yes	2010	4c059059ed205811d4c9e0c38da611c072f3cb13f2d5b7aea733426a6b995086	639693057d330695b1eab44f2e823b3eefa8096ffd3e5cc362b158d50791e8d5
train	20594006	no	2010	f43a1244d804b2fbcdb8e06f591f3732b2bab5c38513cba1a30b646e0dcb58ac	43c37571477b3d0ca62f4cbbbb16df3f3cd24b6e14ac6b5ee47c4d304ddff371
train	20602101	no	2010	c0c164bf4a738cfeae16dbb1bff95a1dc572d6196faae298109028302371c20e	878c4d834acd7c9b3387c51c33300202951b3c16ae0e8e29fc0e8ce182ad3373
train	20605051	yes	2010	f3ddd3552dc1d514a87a7a9e4606ac2059883f30ce32144b9419a863e8542306	19f0e016a84a2e3fb5851c5f313798edfd2b934ec1ae204f90047b35546fd485
train	20608141	no	2009	f8b71a96d784712b48946b8d40bf75563c300b09c66b0c883add3c37b2c105d6	ecea350a618a5d4a6be1319763f1f64cfa185b40b5e85b4c4d0025108d46f1cd
train	20629769	yes	2010	e60bec0320ef8285f61f486751bf2e95a8567769a3639e96c70106a57dffe8f7	a75436846084103d9fe8a7928f4a6e06911e080f42e0505c773b875d73092129
train	20674150	yes	2010	93b1cbfe2a879dce4d099a668a5f042c39adb9d9cc5f0a510c745cea82477b3a	5cb6859409b68f5afc03c9e0b3f50e1fe48784064dddbaf8b10be97f6993f30a
train	20684175	yes	2010	afa201627b0daa4a2915d6f3da1852d96c89e8de5bed0a992fefb5c2db4693de	57daf473d383a2cd98db37be9a65b36bd0132c382ab1cce424307d3e8f3886a6
train	20828836	yes	2010	05ff2a95e82c1b91684c156e57406c0fdc0c670a68059afc066d2a244bc2dd7c	3e7655a1eb96e0ed2a2288870bfa2698fe6a9ae62a427a582d2200105a8ab5f8
train	20842006	no		883ff5c515435910102ce93d105b18f9fe5cc4961fb131b6bb289569c8488b20	36a9abd6c337b512da53e2b2243191538d8ed7ccff81001dd961aded062b345e
train	20850631	yes	2010	558f9c4a1b7a950981f29a4e18bf41dd0842476b583c868a996ac3b9c4545272	e0cd924a23b7b8d5873a41ce11124de83022aa4e1ef713572415301fd892af75
train	20871246	maybe	2010	997733aee034dbd8c8972f4e4cd6c6593199b443ba1128285c595af37016e209	5a457058f79ca279cdcbe0ea957c359cea93c3523e9602f6d8520c3dc516ef56
train	20971618	maybe	2010	ebeb504a0a35718ea242b1babb4b10d3e44d79fa3c42c63c8e2057334a8047ba	7d7b7ccbd860bbcb221f9eb37a46d3556fea9d2b57154f6c44788854dbf1d2ba
train	21080127	maybe	2011	b867cf13f86c2e0aae55bed3b40c075bf74a5e3d867780d1a6770c108ad33753	a61d36ed88794e2b39a107f914ff543329a2dd017be07814373843bbc0be46f5
train	21123461	yes	2011	b4971fe33cf9167148903200d0ce4172aa8b275a66f1aff1607d963844f3950e	8c63e038193aad2deab95b4edf4200cfce4182927d0e09181bd2e9a3b5ebe3ad
train	21164063	no	2011	f8be1bf45be6f9c0838a7f0256f03325aeca8c1e5b18fc9fd0f2f7587d7e3c7b	579b09bb79507e59618acccea68c9ed53df831943f0be979ebb8229b35fa683d
train	21166749	no	2011	8f7e077b1af6ea69327b27f24e9b02dc59dbd60743ef6c4e4513dd2149e5c5da	be06d51d3fc2d926171c1b4a21de5ebff8ac8b70b284aafc4144d12c6001f21f
train	21190419	no	2011	72763e875637e129eae86edc7e95a995d009f37ade287355ae9234baea267289	cdde75cf1981a037587e2768ce21aee7ceac220b911ff7e050f3fa3adb04b9ac
train	21194998	no	2011	293aaf7d8d475e732155b7ccb92c4bfa8d3f80b83c48bc735db4a74fada60b38	5b98cbf4cbb9eb86e832591975e3e7fa066148d132c0dd3c1c21951274c6144e
train	21214884	no	2011	3be665a47f13d02e56e78dbc31e62feef80af224d372d7d624a2cb99560294dc	487c8cb3b1baf22859e4c8bc74188b8b78c7ef260307134aa1f7e69e0c3fc05f
train	21228436	yes	2011	917d6e964f946f114d738115a735a84aa5150c70206a5ba33d65b2370eea7cde	f57c5c8a58871a3a5ab06b9805e3e922954a8b44ac0eb3905b39194ca6b07ff8
train	21252642	no		3f7125621c48ccbed21e44332ddda03a5ac2d9b03d5a5c62f4d05831f3ed47c0	b2f2330f0d84dd18e55e8b8853d946571b672b14b080a3cc72d4cd657d04403d
train	21256734	no	2011	cc86050f38fb0e8639da53c7b520d8681b93bbec75c125c76a40d236b35b54a3	761bea2a0300ecee0fd601ba6157f37a05ee4bdcee98b75c481f958ee7970fc7
train	21276532	yes	2011	28401d4e5df4a81f9cc68dcdad728f85ae36dd185e7c3765081d34bd62c90d4b	bfb02663f879257e286c124655e69b03c5b962a7b8a1782a21b1648cd5775db1
train	21342862	yes	2011	48b3850cedc410efb90b9d876921c6dfc18ea0994d6f0c34cb593c077970b5c1	a47cf47519570a2f7e54e11f6ee141f3852e796aa3df1ec04e03334c06d2ce66
train	21346501	yes	2011	33e230b1878f92311d2c6bd7d34228a1bc5f499385db99b76882384dd2ec96dc	ab78be387323729571e109fd4947cd7cfb74ad45518bce6b963d8c103f05e7d7
train	21361755	no	2011	52e279f6ac61d4fe1dcc265bd2f884aaa302e04039dca956798a46ab8efa8852	696222ef025ecd51f73d63ee70b9b03a4fd2bcb8efa0b90da6e9e3cd58c277ca
train	21394762	yes	2011	ef671dbce8ab0b9b0232abfc7d0b55d5da85705ee6b84ef76fd3037645d513bc	7410fefa5f09d61bc3a910ca8614728835f666d9a68e770cd0ace7b8dc482e2f
train	21398266	yes	2011	c779d27a05191b054fb05d6bd869d202c63cd0c12c263d6c6658bbdfa54bcfdb	ee07464e3d05bf5109aae9dc8895c8f76cba438d45c495916a03dd3f82beb714
train	21420186	yes	2012	bfa044ea7da53f8617abc5497446a8e73dd7d4c263154e4dfb7ffe5510034cae	ddf6197adfb7f51ee7a4f738203d056b61d0f9f9a3e2c7fd211587896d958314
train	21431987	no	2011	4a2933c02812928cdd99402af4ebfa672cfd6d82413b4f290b7a57a0fd3e12c4	566ca14c05bf23c106f679ef9d158c29d7bc3bbbd215f6c500636ebf98d9b244
train	21457946	yes	2011	d8ea3685e2c8a32de86613cb2ffed74aebb110fb337ab843745596455116feaa	bc5fd6f730a8a84a787db104515acc96a7898ee2f2c03069c7a4ab441882095c
train	21459725	no	2011	182cf27b85ddce4cdae31a5035b7aaab3c9d0cfe92a624bd49e73f4962a3694e	02e54c574a44534ad453487e01bfd426f2fdbe78b4272c1d169edbc95641ed53
train	21481154	yes	2012	de2e51adc8c57fa93aedb01ba34aeb79c7dcfc0a94de1d36fbb01500d4cf251f	d99a636b1106004202b9715e91f8740e34483e2106d754bea301edb1607863f3
train	21550158	yes	2011	043d41b73dc0ff154abe14eb97c0aa9a29cf0a2ed7cb9f4c89740b49fd8451f7	f2693001ac58b12220a4ca62ff28f042a5a38917bda33cbdff1416eff5133fcf
train	21558951	no	2011	bfa049a731bcee02d80542a576d31a806a2d5477608de981b4ddad2a6013484e	cd45f7eaf4be05b2fde5350ef47e7b69f4bb09dd2f9c4234eb1e891c3831ee1f
train	21569408	no	2011	80532286156216c69332083f2c02ac109317ce90f380865bdc9463cb91e6f9b6	10320a5d1cd737e2a27e1a15a4303cbd9b421a8d8f33dfe6be6c0a80f22b4520
train	21592383	no	2011	af59625d66296a6411cb3daa115aaf4afcfffc1192d37e403397e3f2dcad087f	52c58bcb2253831b5b5bffd2c0927c32b564a28df11aa6b03935fd2a7b2d9cc8
train	21593045	no	2011	1620150e7eac874f786a0ff967c74d34db8120369b8d30efbe90103951956db8	2ce6506a8be4a4783e2ff08c4e94fcaef59dbee4bd3639a96fe002c81a6df62a
train	21618245	yes	2011	5c1514194304c547f422643710b5a3c977a0725d0aa29470919f5916aa6354cb	9760c3cb5f63d6c2882263cc4211bd2553e52202a4aee8f58c4a1b2d88d501a1
train	21645374	yes	2011	03164ed2705a6635f9b82f3fb2787b377c428a952334d40d65a32e67fc1673e7	a510e40014412d52df01342ab2cfc4d0620c0574b483e3159175b95604b04e70
train	21689015	yes	2011	3981a5ed67ffa2a967f31cfde48bb41f478795fcd3a21da814834f2ae243a5dc	63560cd21bc08ea62134bd014325b00b1b2865cedb1e761178bd325371841970
train	21712147	no		ffd0cb0a95eb7c33b08ca84656e2ecaed2fbed5c41c69a8bda55cb934f56c830	532c0fca0459bdb4663f0352a5b403efcd32cb74b8570c0348955e5e5ad0465c
train	21726930	yes	2011	3ec9cfef961f743ccb9bfc37304736a7b662acea5b78d4edef845d3b5283f8b2	fa5aee3f9178d32306c0728eab89700c5c9f0b63eb5a673b23d4cd34e981fc2e
train	21789019	no		f7e2c87c1d25645dea2cdd1514f063271df1e28009dd6ce955cfe499aa26db44	d599a0e821b9e9a85fb5e18c4a3d0dccd3ff8425c534e2f833e383adfad27ce1
train	21801416	yes	2011	e37e84f55663774ca29551e7579509bc7008b320701f55ac63ead41a0cf04131	2d10cc369dbaf6839027d52cef832b39c2fe9cbf48599b7297d1ab7988fe19f0
train	21823940	no	2011	20159834260dbd274d2af18204cadbeaaa31aebcaeaaf28eecef01c4ec195382	abe62401e4c81ebbdfc669e82c0a5eed850dce21d46539065feb3d30f98a6148
train	21845457	yes	2011	3cdd676954f743eb35614811c12705644e29abf4d56d0bbc6b25a6d97ee5295a	c089ce642c2cd22192e24303125debc9cbe69b5bce24302472ddeb0f3cc2b09a
train	21849531	no	2011	88146227c2ef01e715ae5b9fb09a820f284dd82b21e3decf1493fc644fe9017e	433dba2490d8f1a2e39c6e84d4bf4be703f27e3f167762de113be8b6694e2110
train	21850494	yes	2012	1181ee9164f252498e4e5aa689048103750fef37382dee8536b13624caed5c64	1245624d4e7a0edb07bc17b66792b4fdc63cebc415811ded189343c3677c66dd
train	21864397	yes	2011	38fe17de308e5aee0616255449a700958db95a90be8a838f81000f2d4905b929	e43a7e121a6f44aec05bb1b4955b1f707a9fda04ee2b0d1e83487d5a1fa42ea8
train	21865668	yes	2012	9fe367c0730fbfd4171d824746d8c3cd620dafaab31d4347e4a1506d9b1f34a7	13ab7abfdca92af5803fe724f62b7527a1f3668817dabbe91804bd9203e72906
train	21873082	yes	2011	23681cfdb535cdb514d032c94941c7b5d525fb07ac5213af515b7e318f8b0b75	fce6df47505353f51630d8aae6a667d7d116c6e2c4539356a09baa8ccecb648c
train	21880023	no	2012	409c0410e5a973a54370baa89d100528d05c88b71c34155eef5a4384750dd364	841d93355683a2c1402d60897a713cbe0b790b10b18ac25cdc1d90bcc4394deb
train	21889895	no	2011	6cf0f2fdbc6ee8ce732237b2e9ab97803e118d5fcea3ad5ae0c333de37a3908c	16a99094186f2e1e2e3d2ebe0c19d9df3338555c9f0cdd86554962afb2dc3229
train	21900017	yes	2012	13a77788cf7cb90349d34f5e6c9124213b650d9578b3ca4c7ed814e255c2f9cf	f488eea1b2c52a7efcda3a2ee834a9263c686b1a0171e294b60fdb15dc41ac94
train	21904069	no	2011	e65456d4cd14e2f954412b9289ac0f213ea37ea22b82ca37bec55fe15db9a2b5	423d73ee696da3a3e20f290dc323dcaa06f55b92d5ca9051167a0e218b9da9cd
train	21914194	maybe	2011	0273bf465c5c253c95330a26a9082f000acddd0f293de2597a9ce5d361df5aa7	3982ebb97ee14fd98b97fdae726139e88fb7543c31469f1284bf0f6763dc3f4c
train	21946341	no	2012	c311a98f5521b766e0998eb1b753c7b20cf0fd5dadcecfdba42e14aea90cd900	017a9ad7db755b4ad5ea67b54b9e1c865de9bab78a33fef7f3b53fbac0aa504b
train	21952349	yes	2011	a33c492cbf25c48b34ea06dd08e9515bff8ba73b22506772dd173b4f6e654318	9e589c585e76db1173570f10415bdafe01f85f8c2be2a20578ab0547483ce0a9
train	22012962	yes	2012	516153ac63106ef0b04f4f9b6082d83ae844f80f504991a2edae1cb5361ff0cc	c08a7da2bf963e9efb7deaaf8f58a32eac5c1d7e18ca0c259bc6afc8bf22d8f8
train	22023714	no	2012	33852b5cdcb5387e318c8d9ccd160779547e564cb718dafd986ae0d310ee3bb9	d1b06f0a53f1719ad456f2933510b00e5c5965d7f444285b0c737c94908bfdf5
train	22042121	no	2011	294c396ffb537b68b2343e8aa64a154875c9578e53b98f24bc30796a270eb661	c0c833838eeb27ebcbfabb8fa028cef5488641f86022f06c841f6b6f88db244a
train	22108230	yes	2011	e0864b1bce710c4fac32420dd950eb8f51595972c7651e59a5f3260b013609e7	befdadec175124b68cef6936a0a31f9bcccd9d87681ba2f66e993666e9ce6c1b
train	22117569	yes	2012	4f29b909cea5c14f5d5ee12e4466f09dac1f1e1ba7a51c36cc0b61309d2364b4	b71c4ffb0e839ea305413d231346e3cebc60c65a5f3b9ef69644eedaecf590f6
train	22186742	no	2012	75fd92000c7aa546b11c7b2723b7899eb109610b887eb2424816943fccaa754e	97a4a7dd19f31a91135684184ae64590092778895d1f8e650cfbb40ca994dfe7
train	22205377	yes	2013	1703327178f6cff346be76b696f6d4c570baeb49b6c2cbe92956ae103885e5d4	0d5ebcf436e2678e2064540a32e4281864918b166cb4892b346e2ce851371352
train	22211919	maybe	2012	6d203638af548097c412e9e64a6d7675793f885b25c3da0b7e69b5c1880c74b9	1a5995d519183e0451b1a671027ba2f45927b0b85c330d60b8524058ba3af994
train	22227642	no	2012	bbdcb4a1954381f29a0a8a921db2ec04ae373e6c52eafc6b0af5e193c6649835	5a41b577fc0bfd125d5fb81780e521624235c3a4393b6c06cb8c6937c16e19f2
train	22233470	no	2012	1712ee87712f3e7022ddb7567f0ba0c4d768252c531e617a437bddc4e72eb5f7	2ef0e5632f32e7d3e1d50200948e5bd8875630c31eae36364cd5e89e927c4c47
train	22251324	no	2012	d343f00b14e147eaba45b00af2ae0b9c85c7ba5928e686982f6a54ee838f9c69	65785ab99138e8dd23ab479e32daf7e782b590f237adb5b963f9374206b44c00
train	22302658	maybe	2012	7012ccce437f062d4e8bd40488091b0863a50dae8f676525de3bcc8182a6aaf2	7e5a001d8e0ee35b04806b20dc64211872934b2a1086428c272aa1e27b83d94e
train	22302761	yes	2012	016c0332b748d08dfe7ce88e5f70259c58e958ed8b91d4eb957d8b5bffb21502	211e6d65762693bc1e3b82c89b2b2ed6346eddc470ba9fa3da39b71dbb3cbf17
train	22303473	no	2012	1afa055c9504460df22269c913b544344cef12bb59cafc88d083e0a8279dbc30	bad74511a153b0ecc0ea4887316d7855ea7c21c2066b47c8db68eeba43f3c6af
train	22348433	yes	2012	b8389b82c4404486987e8e8ce4d3509ad8922abf26cc95d3d977913e3cbf4096	e0d5e013fc42af2e67cfae9acd5f5a6c25466e53fa846e6e6bc3dfef99dfa2df
train	22349635	no	2012	22cb21f66646951a6aa0efe0c755629cf347a728739ca31093c65f028dc4dd1d	e09eada3cc63a2b4781cf35380cef1d14dde0a0dccf0c7131c3c90741c8d9717
train	22350859	yes	2012	2c7440b8fcb72b22aa809e6a39a96adefb3d270ad223a344d3f232441e4c32c2	9c04a7da80d24e29c8d3d0d5305ebe17c393eed19c0270e8b88bac308f145a02
train	22365295	no	2012	31fcae5b9678ff5f7c48e1e222b6bb425206d9ccb05a06579e5fac7a4d8c80bd	58c638f6b9f49ea0a678d60969b307715e1e026e41ac304622d97c2016af48e7
train	22411435	yes	2012	f62772fed7dc57a4a53a46a8bc4aaec3166e867cda63616ac5bfca67068ab3a1	a6f541071a76964f8f39a2c2e3a810dc33c218e2ed7d24e4d3845fd4d44bf8fd
train	22428608	yes	2012	1e4e1574e4feff465844fb2fb93e2974599bac6623758c66e082ca81a8c603e3	9dd27ace4477e74e7f8d12c921dd2ecab2fd6535988a6f718884064d584075a7
train	22440363	no	2012	ab8d6575822bbf17c0c7d5b1e4a2dc0313d65e3cf18108e80ecfa7b2d5201570	c544a7e8cd5268300c3fea00132511769c5b3bf1e93760b61e1655bd50146723
train	22453060	yes	2012	aa1c923537eba0436733269f21d909c3c4d3d694321f5952eb2e267e41e3d248	a801182cfc7fe7514109c9533ad2bb43e72d856a636b8c2bf304ed12805f8e8c
train	22491528	maybe	2012	eff6def07a8fbb545abb036e3545ec43e26452f42c58e2c119fa6670b487c5c7	2786e705a6a3efc7b06682939436153ac5a6a521892244fee1d123e5ac9d3b1d
train	22497340	yes	2012	ddcdd81865943a10a61afad016343f948a67222373701f47b4ee125a7bc6feac	91b07b3a2a12a80d7e2710e6665a56abd83a0ce7927286527e6e7164f7d0767f
train	22504515	no	2012	70954815972c4de83aabcd08e978bc8897b0e68afc2ad19b8b1d9e5ca20fd5b7	74efc9499280d6be6753abb851b287336f21bb5e0a3ff1768795258b76ab8111
train	22513023	no	2012	92ad5659d3524642575b93e7df4b5f63c9253748fc94a053587b6f56151bd5f5	83beb8c1b1caa4f9a52afc4f69b000972bb03ca74c94f24349f04e0e1056ac63
train	22522271	no	2012	af8ef7eed981d92d454ada8dfa3bfe8da03d6f41f5a911cbfc73e8f7012c2cba	8cc6b45afa0a74144e3926a8623c36e34bcbffba8196851a64519ebe709c4640
train	22537902	no	2013	17b6d621b3688427090bcf5a37bbfcb282cb54f7930014a4434973943f4f9e95	68d791731087bddc9db2903c8614b503c062fde978a5fda779d4a633a76d5555
train	22540518	yes	2013	551b554cce65fd4a92ed5684b58aaea47a61f9ced9838a464b56bef32a23cb33	d47f88b54baa341a59db5b7d7eea6f1a8cf921d493ef30644e70e950989c606d
train	22564465	yes	2012	befda7864c2a6f14adbf8cdb5cc21bfdcc126346d7e8d90f6aa2946e9a4cae96	6f456993bd4ac7098a5026926381f3752b369a32a85a9570110bafbfd0fe76ce
train	22644412	yes	2012	3634fc921f606829599909f8ba68c04209bc422c1117e48c6ecc77f68302e227	e3ebe9885fde9724a901b10f8977b1ab0055f178c6a4250ba87c66991b66d3a0
train	22656647	yes	2012	a73f45749074691aadc84b7ac5e33b6a2e96b5f7278b0d743fe0ff367539b16e	f174130fad46083dfe25f6bb23f334ee59abbc99554e8388fd3993184417faff
train	22658587	yes	2012	288c9bc041d09ab3907a4b601ab26e9157f2d36732ff7cd8427e92f253ee806c	b6e70f72ec72d982fbaaecd5a2492680c75343e8d92afc397f8e7990f7364b87
train	22668712	no	2012	02cc7e71f8e6c06a02d49ee7c1c54f89fbc7d764eafe95d77533dddc4d604f95	d283ab014c4fd3ee6f020b4542df615f09d3980bc0478b7372a0af4cfb4966b4
train	22668852	no	2012	6dcef13d7656a93595e45a8b7dec87b2a113db834badab500a317c0f21a2f08a	ccdc90ebd140dff33151ab28dfd9c6a0596c93b5f5e619f57a1c796a0cdba621
train	22683044	yes	2013	229efa762c0e0a3c5e85f877e748eecb921981c73c19894a515f71be61ab2d63	f59e19d24a824f6f276d61deb918752a62c9b6e984df58c292b7554b10d3ad4f
train	22694248	yes	2013	782083129d0b42ba8a3f7fd9ee3c44f34983baf00783032d8173949e1f1ffb7a	9a5add13a1b4b980a0ba30d778ecc070f44e6b3c83c643f4d7781b17981c0bb4
train	22706226	maybe	2012	bef9f7b6d43a5f4506d2ba46989030594f491c006a1a18bd16d8938b4c0e4339	3c6f07d9c6b0f13d04d76113671f723c2c2716f47797a05c90f9eee51366ffe2
train	22720085	yes	2012	aeca26909de7951f34c1e13ecf9a3148259ce251cee9d28a6b0d644b0cab42f7	5d50dfdcdc42b283ea1be894819a59ead5bb3fd4c6531762941fb4dc3821740f
train	22758782	no	2012	60cda95053c700bec378e5c7f4328f71bfbf8ab979dd409759ccf69aa726f3cf	061a097131497cf496e8f4d5f94f6fe73bd1e122da569bf299a0a6684d035eb4
train	22768311	no	2012	c31a3ea49c728643221354f7be94892eb7ff58e7ae890c5e11b4fc746ef8b848	667d0df1941d756d8d6388c5dbcbb652fc79e464cb57d1801829fa7802331d20
train	22825590	yes	2012	674704b5b53dbef2d148dbdd9ca593117639fa27913d9bb362f86ebff21c4205	4f5840756c100b8c75a8a1b415d9875bc58448b293c8ffbd7040d3e14c2f0b54
train	22849512	maybe	2012	930471f44d13d32776ab2a39dd0df558c9b2eef6269e5db53162122a32f43137	a040142abb31ae8bb551c607be7ea1d41223a7607efe70584a4ffad6dae05ac5
train	22867778	maybe		396ba92a2a4144cfb73384a8bcc73be2f2b48c67d569a5c7d94cf77b9017ac1f	b4941d6242d0f0fc0f6051a91ac47f8756e73126b1e6dbfc33f2f3c03643ebc1
train	22876568	no	2012	9a5b55e0b3b06d3a6463799a4d37482384d95d4fe5840f3701a62e78c23fcd7e	1eb3148a6bb144e998d77d8ebfb82d8bdfc54ac4f16f896feda3a17700506942
train	22900881	no	2013	2fd5d4093f54dbf5e1ce8ea28730d308f749002dab98752ca7b22727634eb00d	4dc0073d9f4639179483d21baebd1ae01caf7a8a303e2557d595967e7c61a963
train	22955530	yes		373aa91f6f5a747492e8186a5a10110f45678dfbd39dfb54fab2b7bbc997b1bf	e07d52103542747f66a584c3b2aeabd335b7f48104070d28d8d7fb55d1d12910
train	22970993	yes	2013	1777f6af650461a5f73058655bdc7d183037e5f98471a2e0e46edbeae672083b	8e001ee0da615c8597612445a65a5351a2e7a27d1a22e8538b55420db8e581a5
train	22972546	no	2012	e4126b239eb8ad2a623f1326227b4449ed52214c05d4e5400717d8a73a1fd719	06cd2e5a3bb4b63fa12e798eecf6e178e6610ed6829403734174078258f1fa05
train	22979954	yes	2013	4c1a17ca621d79567cb653079003d560fb69171740b20e258d72b42f3a57253e	65ae967da68f9c5d398b0eb39a939085fff1b02c01260dca0b36b4507f3140c5
train	22990761	yes	2014	1f220a41b775ff44fe30c32a7a2285ea39bb2f9906c3fb19eb7179629c545573	416dc8856b007114fd7c891f7d7db76f2bec67aab94ced16a6155caacab9177f
train	23025584	no	2013	66cfb39a65104c4a43ff87efe5eecbabba842e0e6acc8c6296e47ac67176e0fe	9a4c6410fa9c7b599e296556f0174f05d9247e0254fcb365e72859704f995d32
train	23048048	yes	2015	c294368744de9c16874e6e270f425bec55525f0d9d5ef462e37890d5742692ad	eac0baf0d309ce088115b7b6515eba66e22d653ba3e8a73f6e81067f9f4f7cdd
train	23076787	no	2012	f7ab4340ee1f471f60e8158df6bd0260bc73b371bb211f74ce7ed588f024ba99	88ffc3ab31040e4a8addd9456980d271048c55d816adfcba97758e9ad0f0cf47
